a,b,x,y,z
0,1498.629,-0.3692,-1.1044,0.3165
0,1501.702,-0.3857,-1.1033,0.2962
0,1504.769,-0.4009,-1.1023,0.2752
0,1506.744,-0.4101,-1.1016,0.2612
0,1509.507,-0.4223,-1.1006,0.2411
0,1512.868,-0.4357,-1.0994,0.2159
0,1516.235,-0.4477,-1.0983,0.19
0,1519.015,-0.4563,-1.0973,0.168
0,1521.544,-0.4633,-1.0964,0.1477
0,1524.051,-0.4693,-1.0956,0.1273
0,1527.108,-0.4754,-1.0945,0.1021
0,1527.318,-0.4758,-1.0944,0.1004
0,1527.528,-0.4761,0,0.0986
0,1527.738,-0.4764,-1.0943,0.0969
0,1527.947,-0.4767,-1.0942,0.0951
0,1528.366,-0.4774,-1.0941,0.0916
0,1528.785,-0.478,-1.0939,0.0882
0,1529.203,-0.4787,-1.0938,0.0847
0,1529.621,-0.4793,-1.0936,0.0812
0,1530.038,-0.4799,-1.0935,0.0777
0,1530.454,-0.4806,-1.0933,0.0742
0,1533.528,-0.4839,-1.0923,0.0483
0,1536.882,-0.4859,-1.0911,0.0199
0,1540.238,-0.4862,-1.0899,-0.0086
0,1543.859,-0.4847,-1.0887,-0.0392
0,1547.495,-0.4812,-1.0874,-0.0699
0,1551.13,-0.4758,-1.0862,-0.1003
0,1554.764,-0.4685,-1.0849,-0.1302
0,1557.301,-0.4623,-1.084,-0.1509
0,1560.103,-0.4544,-1.083,-0.1733
0,1562.623,-0.4463,-1.0822,-0.1931
0,1565.406,-0.4364,-1.0812,-0.2145
0,1568.767,-0.4231,-1.08,-0.2397
0,1570.768,-0.4144,-1.0793,-0.2543
0,1572.961,-0.4044,-1.0786,-0.27
0,1575.171,-0.3937,-1.0778,-0.2855
0,1577.71,-0.3807,-1.0769,-0.3026
0,1580.232,-0.367,-1.0761,-0.319
0,1582.388,-0.3547,-1.0753,-0.3325
0,1584.975,-0.3394,-1.0744,-0.3483
0,1588.607,-0.3166,-1.0732,-0.3691
0,1592.241,-0.2926,-1.0719,-0.3884
0,1595.863,-0.2675,-1.0706,-0.4061
0,1599.477,-0.2413,-1.0694,-0.4222
0,1603.278,-0.2128,-1.0681,-0.4373
0,1606.913,-0.1847,-1.0668,-0.4499
0,1610.252,-0.1581,-1.0656,-0.4599
0,1613.846,-0.129,-1.0644,-0.4689
0,1616.377,-0.1082,-1.0635,-0.4741
0,1618.929,-0.087,-1.0626,-0.4784
0,1620.881,-0.0706,-1.0619,-0.4811
0,1623.382,-0.0495,-1.0611,-0.4838
0,1626.461,-0.0235,-1.06,-0.4857
0,1629.803,0.0049,-1.0588,-0.4863
0,1632.508,0.0278,-1.0579,-0.4856
0,1635.044,0.0493,-1.057,-0.4838
0,1637.589,0.0707,-1.0561,-0.4811
0,1640.938,0.0987,-1.055,-0.4762
0,1644.558,0.1286,-1.0537,-0.469
0,1648.355,0.1593,-1.0524,-0.4595
0,1651.98,0.1881,-1.0511,-0.4485
0,1655.62,0.2161,-1.0499,-0.4356
0,1659.267,0.2434,-1.0486,-0.421
0,1662.15,0.2642,-1.0476,-0.4081
0,1663.72,0.2754,-1.0471,-0.4008
0,1667.341,0.3001,-1.0458,-0.3826
0,1671.213,0.3254,-1.0445,-0.3615
0,1673.713,0.3408,-1.0436,-0.347
0,1676.257,0.3558,-1.0427,-0.3315
0,1678.809,0.3702,-1.0418,-0.3153
0,1681.88,0.3866,-1.0408,-0.295
0,1685.244,0.4032,-1.0396,-0.2718
0,1688.047,0.416,-1.0386,-0.2518
0,1690.155,0.4251,-1.0379,-0.2364
0,1692.68,0.4351,-1.037,-0.2174
0,1695.236,0.4443,-1.0361,-0.1978
0,1697.51,0.4517,-1.0353,-0.18
0,1700.283,0.4599,-1.0344,-0.1579
0,1703.636,0.4684,-1.0332,-0.1307
0,1706.99,0.4752,-1.032,-0.1031
0,1707.197,0.4756,0,-0.1014
0,1707.403,0.4759,-1.0319,-0.0997
0,1707.609,0.4762,-1.0318,-0.098
0,1707.815,0.4765,0,-0.0962
0,1708.227,0.4772,-1.0316,-0.0928
0,1708.639,0.4778,-1.0315,-0.0894
0,1709.049,0.4784,-1.0313,-0.0859
0,1709.46,0.4791,-1.0312,-0.0825
0,1709.87,0.4797,-1.031,-0.0791
0,1710.279,0.4804,-1.0309,-0.0757
0,1713.697,0.484,-1.0297,-0.0469
0,1717.043,0.4859,-1.0286,-0.0186
0,1720.381,0.4862,-1.0274,0.0098
0,1723.736,0.4848,-1.0262,0.0382
0,1727.355,0.4814,-1.025,0.0687
0,1729.544,0.4785,-1.0242,0.0871
0,1732.057,0.4743,-1.0233,0.108
0,1734.61,0.4689,-1.0225,0.129
0,1737.446,0.4619,-1.0215,0.152
0,1739.403,0.4564,-1.0208,0.1677
0,1742.181,0.4478,-1.0198,0.1896
0,1745.811,0.4349,-1.0186,0.2176
0,1747.991,0.4264,-1.0178,0.234
0,1750.503,0.4157,-1.0169,0.2525
0,1753.037,0.4041,-1.0161,0.2706
0,1755.646,0.3913,-1.0152,0.2886
0,1757.561,0.3815,-1.0145,0.3016
0,1760.907,0.3632,-1.0133,0.3234
0,1764.549,0.3419,-1.0121,0.3458
0,1768.192,0.3193,-1.0108,0.3668
0,1771.329,0.2987,-1.0097,0.3836
0,1772.938,0.2878,-1.0091,0.3919
0,1775.997,0.2665,-1.0081,0.4068
0,1779.631,0.2402,-1.0068,0.4228
0,1783.266,0.2129,-1.0056,0.4372
0,1786.614,0.187,-1.0044,0.449
0,1789.107,0.1673,-1.0035,0.4567
0,1791.63,0.1471,-1.0027,0.4636
0,1794.185,0.1262,-1.0018,0.4696
0,1797.267,0.1008,-1.0007,0.4757
0,1800.336,0.0752,-0.9996,0.4804
0,1803.402,0.0494,-0.9986,0.4838
0,1805.839,0.0287,-0.9977,0.4855
0,1808.348,0.0075,-0.9969,0.4863
0,1810.868,-0.0139,-0.996,0.4862
0,1813.728,-0.0381,-0.995,0.4848
0,1817.346,-0.0687,-0.9937,0.4814
0,1820.971,-0.099,-0.9925,0.4761
0,1824.596,-0.1289,-0.9912,0.4689
0,1828.214,-0.1582,-0.99,0.4598
0,1831.855,-0.1871,-0.9887,0.4489
0,1835.5,-0.2152,-0.9874,0.4361
0,1838.642,-0.2388,-0.9863,0.4235
0,1840.245,-0.2505,-0.9858,0.4167
0,1843.58,-0.2744,-0.9846,0.4015
0,1846.033,-0.2914,-0.9838,0.3894
0,1848.53,-0.3081,-0.9829,0.3764
0,1850.797,-0.3227,-0.9821,0.3639
0,1853.543,-0.3397,-0.9812,0.3479
0,1855.794,-0.3531,-0.9804,0.3343
0,1858.551,-0.3688,-0.9794,0.317
0,1861.631,-0.3853,-0.9784,0.2967
0,1864.088,-0.3977,-0.9775,0.2799
0,1866.574,-0.4095,-0.9766,0.2624
0,1868.834,-0.4195,-0.9758,0.2461
0,1871.157,-0.429,-0.975,0.2288
0,1873.32,-0.4374,-0.9743,0.2125
0,1876.673,-0.4491,-0.9731,0.1865
0,1880.3,-0.46,-0.9719,0.1578
0,1883.652,-0.4684,-0.9707,0.1306
0,1887.006,-0.4753,-0.9695,0.103
0,1887.217,-0.4756,0,0.1012
0,1887.427,-0.4759,-0.9694,0.0995
0,1887.637,-0.4762,-0.9693,0.0977
0,1887.847,-0.4766,-0.9692,0.096
0,1888.268,-0.4772,-0.9691,0.0925
0,1888.687,-0.4779,-0.969,0.089
0,1889.106,-0.4785,-0.9688,0.0855
0,1889.525,-0.4792,-0.9687,0.082
0,1889.943,-0.4798,-0.9685,0.0785
0,1890.36,-0.4805,-0.9684,0.075
0,1893.703,-0.484,-0.9672,0.0468
0,1897.049,-0.4859,-0.9661,0.0185
0,1900.389,-0.4862,-0.9649,-0.0098
0,1902.89,-0.4853,-0.964,-0.0311
0,1905.38,-0.4836,-0.9632,-0.0521
0,1907.888,-0.4808,-0.9623,-0.0732
0,1910.728,-0.4765,-0.9613,-0.0969
0,1914.082,-0.47,-0.9601,-0.1247
0,1917.201,-0.4625,-0.9591,-0.15
0,1919.67,-0.4557,-0.9582,-0.1698
0,1922.153,-0.4479,-0.9573,-0.1894
0,1924.656,-0.4392,-0.9565,-0.2088
0,1926.902,-0.4307,-0.9557,-0.2259
0,1929.724,-0.419,-0.9547,-0.2468
0,1933.357,-0.4025,-0.9534,-0.2728
0,1937.149,-0.3836,-0.9521,-0.2989
0,1940.941,-0.363,-0.9508,-0.3236
0,1944.734,-0.3408,-0.9495,-0.3469
0,1948.63,-0.3165,-0.9481,-0.3692
0,1952.263,-0.2924,-0.9469,-0.3885
0,1955.888,-0.2673,-0.9456,-0.4063
0,1959.229,-0.2432,-0.9445,-0.4211
0,1962.003,-0.2225,-0.9435,-0.4324
0,1964.509,-0.2034,-0.9426,-0.4418
0,1967.046,-0.1836,-0.9417,-0.4503
0,1969.861,-0.1613,-0.9408,-0.4588
0,1972.368,-0.1411,-0.9399,-0.4654
0,1974.873,-0.1206,-0.939,-0.4711
0,1977.646,-0.0977,-0.9381,-0.4764
0,1980.437,-0.0743,-0.9371,-0.4806
0,1982.933,-0.0533,-0.9362,-0.4834
0,1985.506,-0.0316,-0.9353,-0.4852
0,1987.429,-0.0153,-0.9347,-0.486
0,1990.495,0.0107,-0.9336,-0.4862
0,1993.833,0.039,-0.9324,-0.4847
0,1997.469,0.0697,-0.9312,-0.4813
0,2001.104,0.1001,-0.9299,-0.4759
0,2004.739,0.13,-0.9287,-0.4686
0,2008.373,0.1595,-0.9274,-0.4594
0,2012,0.1882,-0.9261,-0.4484
0,2015.793,0.2175,-0.9248,-0.435
0,2018.59,0.2384,-0.9239,-0.4238
0,2021.379,0.2588,-0.9229,-0.4117
0,2023.612,0.2746,-0.9221,-0.4013
0,2026.961,0.2976,-0.9209,-0.3846
0,2030.318,0.3196,-0.9198,-0.3665
0,2033.138,0.3372,-0.9188,-0.3503
0,2035.345,0.3505,-0.918,-0.3371
0,2037.86,0.3649,-0.9172,-0.3214
0,2040.379,0.3787,-0.9163,-0.305
0,2042.597,0.3902,-0.9155,-0.2902
0,2045.946,0.4065,-0.9144,-0.2669
0,2049.571,0.4226,-0.9131,-0.2406
0,2053.196,0.437,-0.9118,-0.2134
0,2056.83,0.4496,-0.9106,-0.1853
0,2060.183,0.4597,-0.9094,-0.1587
0,2063.819,0.4688,-0.9081,-0.1292
0,2067.168,0.4755,-0.907,-0.1016
0,2067.363,0.4759,-0.9069,-0.1
0,2067.559,0.4762,-0.9068,-0.0984
0,2067.754,0.4765,0,-0.0968
0,2067.948,0.4768,-0.9067,-0.0951
0,2068.338,0.4774,-0.9066,-0.0919
0,2068.727,0.478,-0.9064,-0.0886
0,2069.116,0.4786,-0.9063,-0.0854
0,2069.504,0.4792,-0.9062,-0.0822
0,2069.892,0.4798,-0.906,-0.0789
0,2070.279,0.4804,-0.9059,-0.0757
0,2073.697,0.484,-0.9047,-0.0469
0,2076.223,0.4856,-0.9038,-0.0255
0,2078.713,0.4863,-0.903,-0.0044
0,2081.237,0.486,-0.9021,0.017
0,2084.032,0.4846,-0.9011,0.0407
0,2086.172,0.4826,-0.9004,0.0588
0,2088.203,0.4803,-0.8997,0.0758
0,2091.187,0.4757,-0.8986,0.1007
0,2094.12,0.4699,-0.8976,0.125
0,2096.759,0.4637,-0.8967,0.1465
0,2098.996,0.4576,-0.8959,0.1644
0,2102.043,0.4483,-0.8949,0.1885
0,2105.661,0.4355,-0.8936,0.2165
0,2109.313,0.4208,-0.8923,0.2438
0,2112.694,0.4056,-0.8912,0.2681
0,2114.338,0.3978,-0.8906,0.2796
0,2117.376,0.3824,-0.8895,0.3004
0,2121.009,0.3626,-0.8883,0.324
0,2124.631,0.3414,-0.887,0.3463
0,2128.277,0.3187,-0.8858,0.3673
0,2131.344,0.2986,-0.8847,0.3838
0,2133.874,0.2814,-0.8838,0.3966
0,2136.376,0.2638,-0.883,0.4085
0,2138.898,0.2456,-0.8821,0.4197
0,2141.666,0.225,-0.8811,0.4311
0,2144.208,0.2057,-0.8802,0.4406
0,2146.97,0.1842,-0.8793,0.45
0,2149.519,0.164,-0.8784,0.4578
0,2151.874,0.1451,-0.8776,0.4641
0,2154.26,0.1256,-0.8767,0.4698
0,2157.044,0.1027,-0.8758,0.4753
0,2160.381,0.0748,-0.8746,0.4805
0,2163.726,0.0466,-0.8735,0.484
0,2167.076,0.0183,-0.8723,0.4859
0,2170.419,-0.0101,-0.8711,0.4862
0,2173.772,-0.0385,-0.87,0.4848
0,2177.397,-0.0691,-0.8687,0.4814
0,2181.031,-0.0995,-0.8674,0.476
0,2184.665,-0.1294,-0.8662,0.4688
0,2188.293,-0.1588,-0.8649,0.4596
0,2191.1,-0.1811,-0.864,0.4513
0,2193.364,-0.1988,-0.8632,0.4437
0,2195.552,-0.2156,-0.8624,0.4359
0,2198.612,-0.2386,-0.8613,0.4237
0,2200.885,-0.2552,-0.8606,0.4139
0,2203.357,-0.2728,-0.8597,0.4026
0,2206.32,-0.2933,-0.8587,0.3879
0,2208.718,-0.3092,-0.8578,0.3753
0,2211.214,-0.3253,-0.857,0.3615
0,2214.84,-0.3475,-0.8557,0.3402
0,2218.47,-0.3683,-0.8544,0.3175
0,2222.365,-0.3891,-0.8531,0.2917
0,2225.999,-0.4068,-0.8518,0.2665
0,2229.633,-0.4228,-0.8506,0.2402
0,2233.268,-0.4372,-0.8493,0.2129
0,2236.904,-0.4498,-0.848,0.1847
0,2240.241,-0.4598,-0.8469,0.1582
0,2243.596,-0.4683,-0.8457,0.1311
0,2246.66,-0.4746,-0.8447,0.1058
0,2249.213,-0.4788,-0.8438,0.0846
0,2249.452,-0.4791,-0.8437,0.0826
0,2249.692,-0.4795,-0.8436,0.0806
0,2249.931,-0.4798,-0.8435,0.0786
0,2250.17,-0.4801,-0.8434,0.0766
0,2250.409,-0.4804,0,0.0746
0,2250.648,-0.4807,-0.8433,0.0726
0,2250.886,-0.4811,-0.8432,0.0706
0,2251.125,-0.4814,-0.8431,0.0686
0,2253.618,-0.484,-0.8422,0.0476
0,2256.691,-0.4858,-0.8412,0.0215
0,2259.778,-0.4863,-0.8401,-0.0047
0,2262.323,-0.4855,-0.8392,-0.0262
0,2264.507,-0.4842,-0.8385,-0.0447
0,2267.301,-0.4815,-0.8375,-0.0683
0,2269.606,-0.4782,-0.8367,-0.0876
0,2271.502,-0.4752,-0.836,-0.1034
0,2274.834,-0.4684,-0.8349,-0.1308
0,2278.349,-0.4595,-0.8337,-0.1593
0,2281.973,-0.4485,-0.8324,-0.188
0,2285.614,-0.4356,-0.8311,-0.2161
0,2289.26,-0.421,-0.8299,-0.2434
0,2292.142,-0.4082,-0.8289,-0.2641
0,2293.711,-0.4008,-0.8283,-0.2753
0,2297.331,-0.3827,-0.8271,-0.3001
0,2300.964,-0.3629,-0.8258,-0.3237
0,2304.321,-0.3433,-0.8246,-0.3444
0,2307.379,-0.3245,-0.8236,-0.3622
0,2309.937,-0.308,-0.8227,-0.3763
0,2312.414,-0.2914,-0.8218,-0.3893
0,2314.921,-0.2741,-0.821,-0.4017
0,2317.742,-0.254,-0.82,-0.4147
0,2320.247,-0.2356,-0.8191,-0.4254
0,2322.76,-0.2168,-0.8182,-0.4353
0,2325.268,-0.1975,-0.8174,-0.4444
0,2327.508,-0.18,-0.8166,-0.4517
0,2330.275,-0.158,-0.8156,-0.4599
0,2333.628,-0.1308,-0.8145,-0.4684
0,2336.982,-0.1032,-0.8133,-0.4752
0,2340.337,-0.0752,-0.8121,-0.4804
0,2343.676,-0.0471,-0.811,-0.484
0,2347.018,-0.0188,-0.8098,-0.4859
0,2350.353,0.0095,-0.8087,-0.4862
0,2353.989,0.0403,-0.8074,-0.4846
0,2357.324,0.0685,-0.8062,-0.4814
0,2360.946,0.0987,-0.805,-0.4762
0,2363.743,0.1219,-0.804,-0.4708
0,2366.532,0.1446,-0.803,-0.4643
0,2368.771,0.1626,-0.8023,-0.4583
0,2371.543,0.1846,-0.8013,-0.4499
0,2374.655,0.2088,-0.8002,-0.4392
0,2377.024,0.2267,-0.7994,-0.4301
0,2379.375,0.2442,-0.7986,-0.4205
0,2381.902,0.2625,-0.7977,-0.4093
0,2384.406,0.2801,-0.7968,-0.3975
0,2387.431,0.3007,-0.7958,-0.3821
0,2390.94,0.3236,-0.7946,-0.363
0,2394.733,0.3469,-0.7932,-0.3408
0,2398.629,0.3692,-0.7919,-0.3165
0,2402.262,0.3885,-0.7906,-0.2924
0,2405.887,0.4062,-0.7894,-0.2673
0,2409.505,0.4223,-0.7881,-0.2411
0,2413.12,0.4367,-0.7869,-0.214
0,2416.741,0.4493,-0.7856,-0.186
0,2419.533,0.4578,-0.7846,-0.1639
0,2422.328,0.4653,-0.7837,-0.1414
0,2424.862,0.4711,-0.7828,-0.1207
0,2427.359,0.4759,-0.7819,-0.1
0,2427.559,0.4762,-0.7818,-0.0984
0,2427.759,0.4765,0,-0.0967
0,2428.16,0.4771,-0.7816,-0.0934
0,2428.56,0.4777,-0.7815,-0.09
0,2428.959,0.4783,-0.7814,-0.0867
0,2429.359,0.4789,-0.7812,-0.0834
0,2429.757,0.4795,-0.7811,-0.08
0,2430.155,0.4801,-0.7809,-0.0767
0,2430.553,0.4807,-0.7808,-0.0734
0,2433.432,0.4838,-0.7798,-0.0491
0,2435.951,0.4855,-0.7789,-0.0278
0,2438.409,0.4863,-0.7781,-0.007
0,2441.232,0.486,-0.7771,0.017
0,2444.027,0.4846,-0.7761,0.0407
0,2447.367,0.4814,-0.775,0.0688
0,2450.995,0.4761,-0.7737,0.0992
0,2454.623,0.4688,-0.7725,0.1291
0,2458.245,0.4598,-0.7712,0.1584
0,2461.882,0.4488,-0.7699,0.1873
0,2465.532,0.4359,-0.7687,0.2155
0,2468.913,0.4224,-0.7675,0.2408
0,2470.559,0.4153,-0.7669,0.2528
0,2473.599,0.4014,-0.7659,0.2745
0,2476.107,0.389,-0.765,0.2918
0,2478.653,0.3756,-0.7641,0.3088
0,2481.145,0.3619,-0.7632,0.3249
0,2483.923,0.3457,-0.7623,0.342
0,2486.768,0.3283,-0.7613,0.3587
0,2488.968,0.3143,-0.7605,0.3711
0,2491.473,0.2978,-0.7597,0.3845
0,2494.288,0.2785,-0.7587,0.3986
0,2496.495,0.263,-0.7579,0.4092
0,2499.043,0.2446,-0.757,0.4205
0,2501.61,0.2255,-0.7561,0.4309
0,2503.873,0.2082,-0.7553,0.4394
0,2506.933,0.1845,-0.7543,0.4499
0,2510.275,0.158,-0.7531,0.4599
0,2513.628,0.1308,-0.752,0.4684
0,2516.983,0.1032,-0.7508,0.4752
0,2520.337,0.0752,-0.7496,0.4804
0,2523.676,0.0471,-0.7485,0.484
0,2527.019,0.0188,-0.7473,0.4859
0,2530.354,-0.0095,-0.7462,0.4862
0,2533.135,-0.0331,-0.7452,0.4852
0,2535.68,-0.0546,-0.7443,0.4832
0,2538.227,-0.076,-0.7434,0.4803
0,2540.735,-0.097,-0.7426,0.4765
0,2543.813,-0.1224,-0.7415,0.4706
0,2546.627,-0.1454,-0.7405,0.464
0,2548.854,-0.1633,-0.7397,0.458
0,2551.626,-0.1853,-0.7388,0.4496
0,2554.946,-0.2111,-0.7376,0.4383
0,2557.483,-0.2303,-0.7367,0.4285
0,2559.781,-0.2472,-0.7359,0.4188
0,2561.655,-0.2606,-0.7353,0.4103
0,2561.665,-0.2607,0,0
0,2563.71,-0.2753,-0.7346,0.4008
0,2567.329,-0.3001,-0.7333,0.3827
0,2570.963,-0.3237,-0.7321,0.3629
0,2574.858,-0.3476,-0.7307,0.3401
0,2578.491,-0.3685,-0.7294,0.3174
0,2582.108,-0.3878,-0.7282,0.2935
0,2585.749,-0.4056,-0.7269,0.2683
0,2589.386,-0.4218,-0.7257,0.242
0,2591.542,-0.4307,-0.7249,0.226
0,2594.082,-0.4403,-0.724,0.2067
0,2596.637,-0.449,-0.7231,0.1868
0,2599.716,-0.4583,-0.7221,0.1624
0,2602.512,-0.4657,-0.7211,0.1399
0,2604.458,-0.4702,-0.7204,0.124
0,2607.197,-0.4756,-0.7195,0.1014
0,2607.389,-0.4759,-0.7194,0.0998
0,2607.581,-0.4762,-0.7193,0.0982
0,2607.773,-0.4765,0,0.0966
0,2607.964,-0.4768,-0.7192,0.095
0,2608.348,-0.4774,-0.7191,0.0918
0,2608.731,-0.478,-0.7189,0.0886
0,2609.113,-0.4786,-0.7188,0.0854
0,2609.495,-0.4792,-0.7187,0.0822
0,2609.877,-0.4798,-0.7185,0.079
0,2610.258,-0.4803,-0.7184,0.0758
0,2613.526,-0.484,-0.7173,0.0483
0,2616.028,-0.4856,-0.7164,0.0271
0,2618.348,-0.4862,-0.7156,0.0075
0,2620.847,-0.4861,-0.7147,-0.0137
0,2623.908,-0.4847,-0.7137,-0.0397
0,2627.543,-0.4812,-0.7124,-0.0703
0,2631.064,-0.476,-0.7112,-0.0997
0,2634.699,-0.4687,-0.7099,-0.1297
0,2638.332,-0.4595,-0.7087,-0.1591
0,2641.954,-0.4485,-0.7074,-0.1879
0,2645.597,-0.4357,-0.7061,-0.216
0,2648.296,-0.4251,-0.7052,-0.2363
0,2650.813,-0.4143,-0.7043,-0.2548
0,2653.345,-0.4026,-0.7034,-0.2728
0,2655.93,-0.3899,-0.7026,-0.2906
0,2658.17,-0.3782,-0.7018,-0.3056
0,2660.637,-0.3647,-0.7009,-0.3216
0,2663.976,-0.3454,-0.6998,-0.3423
0,2666.827,-0.3279,-0.6988,-0.3591
0,2669.038,-0.3138,-0.698,-0.3714
0,2671.549,-0.2973,-0.6971,-0.3849
0,2673.761,-0.2822,-0.6964,-0.3961
0,2676.297,-0.2644,-0.6955,-0.4082
0,2678.065,-0.2516,-0.6949,-0.416
0,2678.074,-0.2515,0,0
0,2679.938,-0.2379,-0.6942,-0.4241
0,2683.29,-0.2127,-0.6931,-0.4373
0,2686.644,-0.1868,-0.6919,-0.449
0,2690.266,-0.158,-0.6906,-0.4599
0,2693.619,-0.1309,-0.6895,-0.4684
0,2696.974,-0.1032,-0.6883,-0.4752
0,2700.328,-0.0753,-0.6871,-0.4804
0,2703.666,-0.0471,-0.686,-0.484
0,2706.102,-0.0265,-0.6851,-0.4857
0,2708.595,-0.0054,-0.6843,-0.4864
0,2711.129,0.0161,-0.6834,-0.4861
0,2713.695,0.0379,-0.6825,-0.4848
0,2716.752,0.0637,-0.6814,-0.4821
0,2719.846,0.0896,-0.6804,-0.478
0,2721.804,0.1058,-0.6797,-0.4746
0,2724.278,0.1263,-0.6788,-0.4696
0,2727.63,0.1535,-0.6777,-0.4614
0,2730.442,0.1759,-0.6767,-0.4533
0,2732.59,0.1929,-0.6759,-0.4465
0,2734.847,0.2103,-0.6752,-0.4385
0,2737.074,0.2271,-0.6744,-0.4299
0,2739.81,0.2474,-0.6734,-0.4186
0,2743.443,0.2734,-0.6722,-0.4021
0,2747.067,0.2983,-0.6709,-0.3841
0,2750.717,0.3221,-0.6696,-0.3643
0,2754.352,0.3446,-0.6684,-0.3431
0,2756.96,0.3597,-0.6675,-0.327
0,2758.795,0.3701,-0.6668,-0.3154
0,2762.413,0.3893,-0.6656,-0.2914
0,2764.875,0.4015,-0.6647,-0.2745
0,2767.375,0.4131,-0.6639,-0.2567
0,2769.907,0.424,-0.663,-0.2382
0,2773.024,0.4363,-0.6619,-0.2147
0,2776.368,0.4481,-0.6607,-0.1889
0,2779.626,0.4581,-0.6596,-0.1632
0,2782.468,0.4656,-0.6586,-0.1402
0,2784.375,0.47,-0.658,-0.1247
0,2787.143,0.4755,-0.657,-0.1018
0,2787.356,0.4758,-0.6569,-0.1001
0,2787.569,0.4762,-0.6568,-0.0983
0,2787.782,0.4765,0,-0.0965
0,2787.994,0.4768,-0.6567,-0.0947
0,2788.419,0.4775,-0.6566,-0.0912
0,2788.843,0.4781,-0.6564,-0.0877
0,2789.267,0.4788,-0.6563,-0.0841
0,2789.691,0.4794,-0.6561,-0.0806
0,2790.113,0.4801,-0.656,-0.0771
0,2790.535,0.4807,-0.6558,-0.0735
0,2792.885,0.4833,-0.655,-0.0537
0,2795.793,0.4853,-0.654,-0.0292
0,2797.39,0.486,-0.6534,-0.0156
0,2800.452,0.4862,-0.6524,0.0104
0,2803.979,0.4846,-0.6511,0.0403
0,2807.313,0.4815,-0.65,0.0684
0,2810.933,0.4762,-0.6487,0.0986
0,2814.552,0.469,-0.6475,0.1285
0,2818.349,0.4595,-0.6462,0.1593
0,2821.388,0.4504,-0.6451,0.1834
0,2823.863,0.4421,-0.6442,0.2027
0,2826.377,0.4328,-0.6434,0.2219
0,2828.936,0.4224,-0.6425,0.241
0,2831.741,0.4101,-0.6415,0.2614
0,2833.969,0.3996,-0.6407,0.2771
0,2836.737,0.3858,-0.6398,0.2961
0,2839.829,0.3692,-0.6387,0.3165
0,2841.787,0.3582,-0.638,0.3288
0,2844.355,0.3431,-0.6371,0.3446
0,2847.559,0.3233,-0.636,0.3632
0,2850.314,0.3055,-0.6351,0.3784
0,2852.576,0.2903,-0.6343,0.3901
0,2853.899,0.2811,-0.6338,0.3966
0,2853.909,0,0,0
0,2856.192,0.2651,-0.633,0.4077
0,2859.531,0.2409,-0.6319,0.4224
0,2863.15,0.2138,-0.6306,0.4368
0,2866.776,0.1857,-0.6293,0.4494
0,2870.131,0.1591,-0.6282,0.4595
0,2873.758,0.1297,-0.6269,0.4687
0,2877.098,0.1022,-0.6258,0.4754
0,2879.918,0.0787,-0.6248,0.4799
0,2882.403,0.0578,-0.6239,0.4829
0,2884.909,0.0366,-0.623,0.4849
0,2887.449,0.0151,-0.6222,0.486
0,2889.938,-0.006,-0.6213,0.4863
0,2893.022,-0.0322,-0.6202,0.4852
0,2895.851,-0.0561,-0.6192,0.483
0,2898.064,-0.0747,-0.6185,0.4805
0,2900.56,-0.0955,-0.6176,0.4768
0,2903.636,-0.121,-0.6165,0.471
0,2905.622,-0.1372,-0.6159,0.4665
0,2908.087,-0.1572,-0.615,0.4602
0,2910.604,-0.1772,-0.6141,0.4529
0,2912.892,-0.1951,-0.6133,0.4454
0,2915.924,-0.2184,-0.6123,0.4345
0,2919.557,-0.2455,-0.611,0.4197
0,2923.349,-0.2728,-0.6097,0.4026
0,2927.14,-0.2988,-0.6084,0.3837
0,2931.054,-0.3243,-0.607,0.3624
0,2934.682,-0.3466,-0.6058,0.3411
0,2937.49,-0.3629,-0.6048,0.3237
0,2940.011,-0.3767,-0.6039,0.3075
0,2942.819,-0.3914,-0.6029,0.2887
0,2946.174,-0.4076,-0.6018,0.2653
0,2949.471,-0.4222,-0.6006,0.2414
0,2951.797,-0.4315,-0.5998,0.224
0,2953.661,-0.4387,-0.5992,0.2099
0,2957.014,-0.4502,-0.598,0.1839
0,2960.361,-0.4602,-0.5968,0.1573
0,2963.72,-0.4686,-0.5957,0.13
0,2967.073,-0.4754,-0.5945,0.1024
0,2969.575,-0.4794,-0.5936,0.0816
0,2969.868,-0.4798,-0.5935,0.0791
0,2970.161,-0.4801,-0.5934,0.0767
0,2970.453,-0.4805,-0.5933,0.0742
0,2970.746,-0.4808,-0.5932,0.0717
0,2971.038,-0.4812,-0.5931,0.0693
0,2971.331,-0.4815,-0.593,0.0668
0,2971.622,-0.4819,-0.5929,0.0644
0,2971.914,-0.4822,-0.5928,0.0619
0,2973.772,-0.4841,-0.5922,0.0463
0,2977.127,-0.486,-0.591,0.0178
0,2980.478,-0.4862,-0.5899,-0.0106
0,2983.814,-0.4847,-0.5887,-0.0389
0,2987.446,-0.4813,-0.5874,-0.0695
0,2991.081,-0.4759,-0.5862,-0.0999
0,2993.608,-0.471,-0.5853,-0.1207
0,2996.12,-0.4653,-0.5844,-0.1413
0,2998.902,-0.4579,-0.5835,-0.1637
0,3001.722,-0.4493,-0.5825,-0.186
0,3004.507,-0.4397,-0.5815,-0.2076
